snapshot_id,item_id,branch_id,platform_id,base_price,original_price,discount_type,discount_value,effective_price,delivery_fee_share,is_vat_inclusive,scraped_at
642,talabat_600747_2398587517,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
643,talabat_600747_2398587534,talabat_600747,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:10:59.442458
644,talabat_600747_2398587538,talabat_600747,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:10:59.442458
645,talabat_600747_2398587540,talabat_600747,talabat,49.0,,NO_DISCOUNT,,49.0,,0,2026-07-01T09:10:59.442458
646,talabat_600747_2398587544,talabat_600747,talabat,42.5,,NO_DISCOUNT,,42.5,,0,2026-07-01T09:10:59.442458
647,talabat_600747_2398587547,talabat_600747,talabat,45.0,,NO_DISCOUNT,,45.0,,0,2026-07-01T09:10:59.442458
648,talabat_600747_2398587554,talabat_600747,talabat,38.0,,NO_DISCOUNT,,38.0,,0,2026-07-01T09:10:59.442458
649,talabat_600747_2398587562,talabat_600747,talabat,36.0,,NO_DISCOUNT,,36.0,,0,2026-07-01T09:10:59.442458
650,talabat_600747_2398587578,talabat_600747,talabat,39.0,,NO_DISCOUNT,,39.0,,0,2026-07-01T09:10:59.442458
651,talabat_600747_2398587598,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
652,talabat_600737_2398587850,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
653,talabat_600737_2398587858,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
654,talabat_600737_2398587875,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
655,talabat_600737_2398587893,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
656,talabat_600737_2398587927,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
657,talabat_600737_2398587934,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
658,talabat_600737_2398587938,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
659,talabat_600737_2398588125,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
660,talabat_600737_2398588129,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
661,talabat_600737_2398588132,talabat_600737,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:02.222238
662,talabat_600737_2398588142,talabat_600737,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:02.222238
663,talabat_600737_2398588146,talabat_600737,talabat,18.0,,NO_DISCOUNT,,18.0,,0,2026-07-01T09:11:02.222238
664,talabat_600737_2398588149,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
665,talabat_600737_2398588152,talabat_600737,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:02.222238
666,talabat_600737_2398588156,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
667,talabat_600737_2398588160,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
668,talabat_600737_2398588164,talabat_600737,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:02.222238
669,talabat_600737_2398588167,talabat_600737,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:02.222238
670,talabat_600737_2398588170,talabat_600737,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:02.222238
671,talabat_600737_2398588173,talabat_600737,talabat,22.0,,NO_DISCOUNT,,22.0,,0,2026-07-01T09:11:02.222238
672,talabat_600737_2398588178,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
673,talabat_600737_2398588182,talabat_600737,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:02.222238
674,talabat_600737_2398588190,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
675,talabat_600737_2398588214,talabat_600737,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:11:02.222238
676,talabat_600737_2398588220,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
677,talabat_600737_2398588223,talabat_600737,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:02.222238
678,talabat_600737_2398588228,talabat_600737,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:02.222238
679,talabat_600737_2398588230,talabat_600737,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:02.222238
680,talabat_600737_2398588233,talabat_600737,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:02.222238
681,talabat_600737_2398588235,talabat_600737,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:02.222238
682,talabat_600737_2398588238,talabat_600737,talabat,3.5,,NO_DISCOUNT,,3.5,,0,2026-07-01T09:11:02.222238
683,talabat_600737_2398588247,talabat_600737,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:11:02.222238
684,talabat_600737_2398588249,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
685,talabat_600737_2398588253,talabat_600737,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:11:02.222238
686,talabat_600737_2398588257,talabat_600737,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:02.222238
687,talabat_600737_2398588259,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
688,talabat_600737_2398588262,talabat_600737,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:02.222238
689,talabat_600737_2398588263,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
690,talabat_600737_2398587405,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
691,talabat_600737_2398587410,talabat_600737,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:02.222238
692,talabat_600737_2398587419,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
693,talabat_600737_2398587431,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
694,talabat_600737_2398587438,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
695,talabat_600737_2398587444,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
696,talabat_600737_2398587485,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
697,talabat_600737_2398587492,talabat_600737,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:02.222238
698,talabat_600737_2398587500,talabat_600737,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:02.222238
699,talabat_600737_2398587613,talabat_600737,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:02.222238
700,talabat_600737_2398587621,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
701,talabat_600737_2398587653,talabat_600737,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:11:02.222238
702,talabat_600737_2398587663,talabat_600737,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:02.222238
703,talabat_600737_2398587673,talabat_600737,talabat,5.5,,NO_DISCOUNT,,5.5,,0,2026-07-01T09:11:02.222238
704,talabat_600737_2398587693,talabat_600737,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:11:02.222238
705,talabat_600737_2398587755,talabat_600737,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:02.222238
706,talabat_600737_2398587764,talabat_600737,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:02.222238
707,talabat_600737_2398587768,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
708,talabat_600737_2398587773,talabat_600737,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:02.222238
709,talabat_600737_2398587785,talabat_600737,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:02.222238
710,talabat_600737_2398587786,talabat_600737,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:02.222238
711,talabat_600737_2398587794,talabat_600737,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:11:02.222238
712,talabat_600737_2398587800,talabat_600737,talabat,80.0,,NO_DISCOUNT,,80.0,,0,2026-07-01T09:11:02.222238
713,talabat_600737_2398587802,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
714,talabat_600737_2398587803,talabat_600737,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:11:02.222238
715,talabat_600737_2398587813,talabat_600737,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:02.222238
716,talabat_600737_2398587816,talabat_600737,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:02.222238
717,talabat_600737_2398587819,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
718,talabat_600737_2398587823,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
719,talabat_600737_2398587825,talabat_600737,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:02.222238
720,talabat_600737_2398587826,talabat_600737,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:02.222238
721,talabat_600737_2398587417,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
722,talabat_600737_2398587426,talabat_600737,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:11:02.222238
723,talabat_600737_2398587428,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
724,talabat_600737_2398587430,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
725,talabat_600737_2398587447,talabat_600737,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:02.222238
726,talabat_600737_2398587452,talabat_600737,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:02.222238
727,talabat_600737_2398587455,talabat_600737,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:02.222238
728,talabat_600737_2398587465,talabat_600737,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:02.222238
729,talabat_600737_2398587471,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
730,talabat_600737_2398587487,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
731,talabat_600737_2398587496,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
732,talabat_600737_2398587499,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
733,talabat_600737_2398587505,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
734,talabat_600737_2398587509,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
735,talabat_600737_2398587514,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
736,talabat_600737_2398587527,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
737,talabat_600737_2398587530,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
738,talabat_600737_2398587552,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
739,talabat_600737_2398587564,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
740,talabat_600737_2398587566,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
741,talabat_600737_2398587568,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
742,talabat_600737_2398587572,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
743,talabat_600737_2398587592,talabat_600737,talabat,18.0,,NO_DISCOUNT,,18.0,,0,2026-07-01T09:11:02.222238
744,talabat_600737_2398587607,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
745,talabat_600737_2398587595,talabat_600737,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:02.222238
746,talabat_600737_2398587604,talabat_600737,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:02.222238
747,talabat_600737_2398587616,talabat_600737,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:02.222238
748,talabat_600737_2398587648,talabat_600737,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:11:02.222238
749,talabat_600737_2398587655,talabat_600737,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:02.222238
750,talabat_600737_2398587664,talabat_600737,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:11:02.222238
751,talabat_600737_2398587668,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
752,talabat_600737_2398587671,talabat_600737,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:02.222238
753,talabat_600737_2398587674,talabat_600737,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:02.222238
754,talabat_600737_2398587676,talabat_600737,talabat,33.0,,NO_DISCOUNT,,33.0,,0,2026-07-01T09:11:02.222238
755,talabat_600737_2398587679,talabat_600737,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:02.222238
756,talabat_600737_2398587795,talabat_600737,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:02.222238
757,talabat_600737_2398587683,talabat_600737,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:02.222238
758,talabat_600737_2398587688,talabat_600737,talabat,30.0,,NO_DISCOUNT,,30.0,,0,2026-07-01T09:11:02.222238
759,talabat_600737_2398587692,talabat_600737,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:02.222238
760,talabat_600737_2398587695,talabat_600737,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:02.222238
761,talabat_600737_2398587697,talabat_600737,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:02.222238
762,talabat_600737_2398587854,talabat_600737,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:02.222238
763,talabat_600737_2398587864,talabat_600737,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:02.222238
764,talabat_600737_2398587870,talabat_600737,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:02.222238
765,talabat_600737_2398587873,talabat_600737,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:02.222238
766,talabat_600737_2398587878,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
767,talabat_600737_2398587891,talabat_600737,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:02.222238
768,talabat_600737_2398587942,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
769,talabat_600737_2398587944,talabat_600737,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:02.222238
770,talabat_600737_2398587947,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
771,talabat_600737_2398587956,talabat_600737,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:11:02.222238
772,talabat_600737_2398588127,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
773,talabat_600737_2398588145,talabat_600737,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:02.222238
774,talabat_600737_2398588187,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
775,talabat_600737_2398588194,talabat_600737,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:02.222238
776,talabat_600748_2398587850,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
777,talabat_600748_2398587858,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
778,talabat_600748_2398587867,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
779,talabat_600748_2398587869,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
780,talabat_600748_2398587872,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
781,talabat_600748_2398587875,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
782,talabat_600748_2398587890,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
783,talabat_600748_2398587893,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
784,talabat_600748_2398587896,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
785,talabat_600748_2398587901,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
786,talabat_600748_2398587906,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
787,talabat_600748_2398587910,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
788,talabat_600748_2398587924,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
789,talabat_600748_2398587925,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
790,talabat_600748_2398587927,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
791,talabat_600748_2398587930,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
792,talabat_600748_2398587931,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
793,talabat_600748_2398587934,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
794,talabat_600748_2398587937,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
795,talabat_600748_2398587938,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
796,talabat_600748_2398587940,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
797,talabat_600748_2398587941,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
798,talabat_600748_2398588125,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
799,talabat_600748_2398588129,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
800,talabat_600748_2398588132,talabat_600748,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:05.669041
801,talabat_600748_2398588135,talabat_600748,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:05.669041
802,talabat_600748_2398588142,talabat_600748,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:05.669041
803,talabat_600748_2398588146,talabat_600748,talabat,18.0,,NO_DISCOUNT,,18.0,,0,2026-07-01T09:11:05.669041
804,talabat_600748_2398588149,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
805,talabat_600748_2398588152,talabat_600748,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:05.669041
806,talabat_600748_2398588156,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
807,talabat_600748_2398588160,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
808,talabat_600748_2398588164,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
809,talabat_600748_2398588167,talabat_600748,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:05.669041
810,talabat_600748_2398588170,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
811,talabat_600748_2398588173,talabat_600748,talabat,22.0,,NO_DISCOUNT,,22.0,,0,2026-07-01T09:11:05.669041
812,talabat_600748_2398588178,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
813,talabat_600748_2398588182,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
814,talabat_600748_2398588190,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
815,talabat_600748_2398588214,talabat_600748,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:11:05.669041
816,talabat_600748_2398588217,talabat_600748,talabat,22.0,,NO_DISCOUNT,,22.0,,0,2026-07-01T09:11:05.669041
817,talabat_600748_2398588220,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
818,talabat_600748_2398588226,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
819,talabat_600748_2398588228,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
820,talabat_600748_2398588230,talabat_600748,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:05.669041
821,talabat_600748_2398588233,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
822,talabat_600748_2398588235,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
823,talabat_600748_2398588244,talabat_600748,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:11:05.669041
824,talabat_600748_2398588247,talabat_600748,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:11:05.669041
825,talabat_600748_2398588249,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
826,talabat_600748_2398588253,talabat_600748,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:11:05.669041
827,talabat_600748_2398588257,talabat_600748,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:05.669041
828,talabat_600748_2398588259,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
829,talabat_600748_2398588262,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
830,talabat_600748_2398588263,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
831,talabat_600748_2398588266,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
832,talabat_600748_2398588268,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
833,talabat_600748_2398587405,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
834,talabat_600748_2398587410,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
835,talabat_600748_2398587419,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
836,talabat_600748_2398587425,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
837,talabat_600748_2398587431,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
838,talabat_600748_2398587438,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
839,talabat_600748_2398587444,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
840,talabat_600748_2398587450,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
841,talabat_600748_2398587458,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
842,talabat_600748_2398587464,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
843,talabat_600748_2398587479,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
844,talabat_600748_2398587485,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
845,talabat_600748_2398587492,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
846,talabat_600748_2398587500,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
847,talabat_600748_2398587522,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
848,talabat_600748_2398587529,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
849,talabat_600748_2398587533,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
850,talabat_600748_2398587543,talabat_600748,talabat,7.0,,NO_DISCOUNT,,7.0,,0,2026-07-01T09:11:05.669041
851,talabat_600748_2398587548,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
852,talabat_600748_2398587553,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
853,talabat_600748_2398587561,talabat_600748,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:11:05.669041
854,talabat_600748_2398587569,talabat_600748,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:05.669041
855,talabat_600748_2398587575,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
